0	0	0	0	0	0	0	0	0	0	100	0	46	43	40	22	30	73	24	20	20	26	17	19	5	5	4	0	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	71	0	58	38	25	23	26	52	24	29	29	34	24	15	11	4	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	76	0	45	27	18	20	17	46	24	29	19	25	16	11	7	13	4	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	67	0	46	23	25	17	14	39	16	26	26	27	23	12	9	8	3	2	3	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	69	0	48	34	28	24	26	39	29	26	35	13	17	14	10	6	3	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	86	0	48	28	21	31	24	43	19	35	31	17	30	8	11	5	1	4	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	57	0	43	24	27	13	13	36	28	32	21	14	21	13	8	10	4	2	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	101	0	74	40	35	24	26	57	37	39	21	21	10	10	12	2	2	2	1	1	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	69	0	43	35	29	25	17	36	20	17	22	21	25	7	9	6	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	94	0	50	43	23	25	19	59	21	29	30	26	23	15	8	6	5	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	87	0	58	50	35	14	21	48	25	24	27	22	18	10	6	4	7	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	99	0	54	35	31	24	15	50	27	31	28	36	24	16	6	6	2	1	2	3	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	70	0	28	28	22	21	12	51	19	21	17	23	25	10	12	12	1	0	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	87	0	48	40	26	18	24	50	21	38	30	23	14	15	9	2	2	0	3	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	109	0	53	45	39	28	23	62	24	18	34	22	18	10	6	3	1	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	74	0	54	27	25	21	17	50	37	33	20	27	24	7	6	5	2	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	90	0	58	43	38	31	24	67	24	38	36	26	19	13	13	4	4	3	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	57	0	26	30	22	20	11	40	21	29	22	18	20	25	8	5	2	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	66	0	42	29	21	17	17	48	17	23	22	24	21	13	15	6	6	2	0	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	73	0	37	40	15	20	21	58	22	29	30	18	20	14	11	6	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	80.1	0	47.95	35.1	27.25	21.9	19.85	50.2	23.95	28.3	26	23.15	20.45	12.85	9.1	5.9	2.9	1.7	1.45	1.55	0.85	0.4	0.5	0.35	0.25	0.2	0	0.05	0	0.05	0.05	0	0.1	0	0	0.05	0.2	0.3	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	15.251919637592474	0	10.723682596060582	7.792709143133322	7.099851740483184	4.88714748358547	5.421934011130404	10.17530550427176	5.614595640874445	6.513952636254613	5.767422118653779	5.760802210218917	4.5477004021118645	4.233637231805096	2.731878089288913	2.918182563460383	1.7137217117324381	1.4179302929937965	1.2763022245616642	1.0990426455975697	0.9880869341680842	0.5026246899500346	0.6882472016116853	0.6708203932499369	0.4442616583193193	0.4103913408340617	0	0.22360679774997894	0	0.22360679774997894	0.22360679774997894	0	0.30779350562554625	0	0	0.22360679774997894	0.4103913408340617	0.4701623459816272	0.5104177855340405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5	2.6	2.7	2.8	2.9	3	3.1	3.2	3.3	3.4	3.5	3.6	3.7	3.8	3.9000000000000004	4	4.1	4.2	4.3	4.4	4.5	4.6	4.7	4.800000000000001	4.9	5	5.1	5.2	5.300000000000001	5.4	5.5	5.6	5.7	5.800000000000001	5.9	6	6.1	6.2	6.300000000000001	6.4	6.5	6.6000000000000005	6.7	6.8	6.9	7	7.1000000000000005	7.2	7.300000000000001	7.4	7.5	7.6000000000000005	7.7	7.800000000000001	7.9	8	8.100000000000001	8.2	8.3	8.4	8.5	8.600000000000001	8.7	8.8	8.9
