0.04074577000000001	0.04074577000000001	0.05093221250000001	0.030559327500000004	0.020372885000000004	0.18335596500000004	0.030559327500000004	0.020372885000000004	0.14261019500000002	1.2223731000000002	0.26484750500000004	0.04074577000000001	0.16298308000000003	0.04074577000000001	0.030559327500000004	0.020372885000000004	0.030559327500000004	0.3667119300000001	0.020372885000000004	0.05093221250000001
0.020372885000000004	0.020372885000000004	0.05093221250000001	0.020372885000000004	0.04074577000000001	0.020372885000000004	0.020372885000000004	0.08149154000000002	0.020372885000000004	0.030559327500000004	0.06111865500000001	0.06111865500000001	0.04074577000000001	0.020372885000000004	0.030559327500000004	0.020372885000000004	0.08149154000000002	0.020372885000000004	0.05093221250000001	0.020372885000000004
0.07130509750000001	0.020372885000000004	0.12223731000000002	0.06111865500000001	0.020372885000000004	0.08149154000000002	0.030559327500000004	0.020372885000000004	0.06111865500000001	0.020372885000000004	0.05093221250000001	0.04074577000000001	0.020372885000000004	0.030559327500000004	0.07130509750000001	0.030559327500000004	0.030559327500000004	0.07130509750000001	0.05093221250000001	0.07130509750000001
0.030559327500000004	0.030559327500000004	0.04074577000000001	0.04074577000000001	0.11205086750000003	0.020372885000000004	0.09167798250000002	0.04074577000000001	0.04074577000000001	0.04074577000000001	0.06111865500000001	0.06111865500000001	0.020372885000000004	0.08149154000000002	0.030559327500000004	0.04074577000000001	0.030559327500000004	0.31577971750000006	0.12223731000000002	0.030559327500000004
0.020372885000000004	0.08149154000000002	0.15279663750000003	0.05093221250000001	0.020372885000000004	0.08149154000000002	0.09167798250000002	0.020372885000000004	0.05093221250000001	0.04074577000000001	0.08149154000000002	0.020372885000000004	0.07130509750000001	0.04074577000000001	0.18335596500000004	0.020372885000000004	0.07130509750000001	0.020372885000000004	0.21391529250000005	0.06111865500000001
0.10186442500000002	0.07130509750000001	0.04074577000000001	0.020372885000000004	0.07130509750000001	0.020372885000000004	0.030559327500000004	0.34633904500000007	0.030559327500000004	0.04074577000000001	0.020372885000000004	0.11205086750000003	0.020372885000000004	0.020372885000000004	0.030559327500000004	0.06111865500000001	0.030559327500000004	0.05093221250000001	0.04074577000000001	0.04074577000000001
0.020372885000000004	0.020372885000000004	0.11205086750000003	0.05093221250000001	0.020372885000000004	2.1187800400000003	0.05093221250000001	0.030559327500000004	0.020372885000000004	0.04074577000000001	0.05093221250000001	0.06111865500000001	0.12223731000000002	0.09167798250000002	0.6213729925000001	0.020372885000000004	0.21391529250000005	0.07130509750000001	0.020372885000000004	0.020372885000000004
0.020372885000000004	0.08149154000000002	0.05093221250000001	0.07130509750000001	0.030559327500000004	0.08149154000000002	0.27503394750000004	0.08149154000000002	2.2613902350000004	0.030559327500000004	0.21391529250000005	0.06111865500000001	0.11205086750000003	0.09167798250000002	0.020372885000000004	0.020372885000000004	0.19354240750000004	0.09167798250000002	0.23428817750000006	0.05093221250000001
0.020372885000000004	0.020372885000000004	0.030559327500000004	0.030559327500000004	0.07130509750000001	0.030559327500000004	0.020372885000000004	0.020372885000000004	0.07130509750000001	0.08149154000000002	0.05093221250000001	0.020372885000000004	0.10186442500000002	0.030559327500000004	0.12223731000000002	0.3667119300000001	0.04074577000000001	0.020372885000000004	0.32596616000000006	0.020372885000000004
0.030559327500000004	0.06111865500000001	0.030559327500000004	0.030559327500000004	0.07130509750000001	0.020372885000000004	0.030559327500000004	0.06111865500000001	0.12223731000000002	0.13242375250000002	0.04074577000000001	0.08149154000000002	0.16298308000000003	0.020372885000000004	0.04074577000000001	0.020372885000000004	0.05093221250000001	0.05093221250000001	0.030559327500000004	0.020372885000000004
