0	0	0	134	0	69	0	53	41	69	27	38	32	16	32	17	13	8	8	5	3	3	0	3	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	136	0	94	0	39	47	63	22	39	25	31	39	14	23	15	13	7	3	6	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	133	0	64	0	55	41	50	19	36	37	18	24	19	17	18	5	7	2	1	2	2	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	120	0	74	0	44	36	62	16	37	31	18	35	16	12	19	10	13	7	4	3	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	110	0	68	0	49	38	62	19	34	18	23	31	13	23	10	10	9	3	4	2	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	116	0	52	0	48	45	57	24	44	23	25	43	20	19	11	10	7	1	3	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	114	0	70	0	50	36	52	15	38	38	23	27	18	17	12	6	6	4	6	1	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	131	0	82	0	48	53	57	25	36	39	29	39	22	23	16	9	5	5	3	1	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	94	0	60	0	49	37	59	24	31	17	20	36	16	22	7	9	6	4	2	5	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	140	0	87	0	48	52	67	33	50	31	29	34	21	24	6	11	4	4	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	118	0	96	0	60	47	70	32	26	27	26	29	17	20	17	11	3	7	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	148	0	95	0	45	48	65	36	54	31	23	35	20	19	16	8	2	6	3	2	0	2	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	116	0	71	0	38	39	51	22	50	38	20	35	15	18	22	10	2	3	4	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	106	0	67	0	38	37	48	20	39	34	26	33	12	24	16	12	10	5	6	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	126	0	80	0	44	45	70	25	36	32	22	32	23	26	17	7	4	7	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	97	0	64	0	42	43	50	16	39	26	30	32	17	25	13	14	4	6	2	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	103	0	62	0	39	35	47	26	37	30	31	40	18	23	14	7	6	3	6	3	2	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	124	0	75	0	32	44	77	19	47	46	25	31	21	19	14	9	10	3	6	3	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	132	0	73	0	49	46	71	20	50	30	23	42	17	21	9	4	3	8	6	2	1	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	125	0	85	0	42	47	57	21	34	39	31	35	18	26	14	14	6	1	2	8	1	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
